cust_no,age_gender,update_dt
17352,20S F,20180831
17435,30S M,20180831
17563,20S F,20180831
17629,40S M,20180831
17660,30S M,20180831
17736,20S F,20180831
17841,50S M,20180831
18294,30S M,20180831
18314,30S F,20180831
18364,30S M,20180831
18416,30S F,20180831
18494,30S F,20180831
18500,20S F,20180831
18651,30S M,20180831
18662,40S F,20180831
18856,40S M,20180831
19023,30S F,20180831
19034,30S F,20180831
00036,30S F,20180831
00043,20S M,20180831
00141,30S M,20180831
00210,30S M,20180831
00216,30S F,20180831
00253,40S F,20180831
00333,40S F,20180831
00360,20S M,20180831
00439,40S F,20180831
00442,30S F,20180831
00469,20S M,20180831
00516,40S M,20180831
00552,20S F,20180831
00573,30S F,20180831
00635,20S F,20180831
00732,20S F,20180831
00753,40S M,20180831
00790,20S M,20180831
00813,30S F,20180831
00835,50S M,20180831
00902,30S M,20180831
00927,30S F,20180831
00957,20S F,20180831
01013,30S F,20180831
01051,30S F,20180831
01130,40S F,20180831
01176,30S F,20180831
01181,40S F,20180831
01202,40S F,20180831
01206,40S F,20180831
01226,30S F,20180831
01325,30S F,20180831
01414,30S F,20180831
01416,30S F,20180831
01419,30S F,20180831
01535,30S M,20180831
01577,30S F,20180831
01605,30S F,20180831
01751,30S M,20180831
01864,20S M,20180831
01875,30S F,20180831
01887,30S M,20180831
01933,50S M,20180831
02045,40S F,20180831
02047,30S M,20180831
02071,40S F,20180831
02159,20S M,20180831
02174,40S M,20180831
02289,30S M,20180831
02328,40S F,20180831
02430,40S M,20180831
02460,30S M,20180831
02500,20S F,20180831
02540,40S M,20180831
02553,30S F,20180831
02563,50S M,20180831
02626,40S M,20180831
02678,40S M,20180831
02713,30S F,20180831
02891,30S M,20180831
02903,20S M,20180831
02949,30S F,20180831
02951,20S M,20180831
02963,30S M,20180831
03069,50S M,20180831
03121,50S M,20180831
03180,30S F,20180831
03246,30S M,20180831
03255,30S F,20180831
03266,30S F,20180831
03355,30S F,20180831
03497,20S F,20180831
03501,30S F,20180831
03537,30S M,20180831
03549,30S M,20180831
03606,30S M,20180831
03680,50S M,20180831
03686,50S M,20180831
03688,40S M,20180831
03750,30S M,20180831
03755,50S M,20180831
03762,20S M,20180831
03850,20S F,20180831
03958,50S M,20180831
03984,30S M,20180831
03992,20S F,20180831
04068,30S F,20180831
04071,40S F,20180831
04142,30S F,20180831
04146,30S F,20180831
04191,50S M,20180831
04281,30S F,20180831
04283,30S F,20180831
04298,30S F,20180831
04455,40S F,20180831
04458,30S F,20180831
04487,30S F,20180831
04506,40S F,20180831
04517,30S F,20180831
04731,30S M,20180831
04782,50S M,20180831
04839,30S F,20180831
04909,40S M,20180831
04917,30S M,20180831
04941,50S M,20180831
05047,40S M,20180831
05099,30S F,20180831
05119,40S M,20180831
05273,30S M,20180831
05283,20S M,20180831
05399,30S F,20180831
05402,30S F,20180831
05420,50S M,20180831
05477,30S M,20180831
05526,30S F,20180831
05613,30S F,20180831
05671,20S F,20180831
05818,30S F,20180831
05924,50S M,20180831
05928,40S M,20180831
05936,30S F,20180831
06050,40S M,20180831
06186,30S M,20180831
06246,50S M,20180831
06300,30S F,20180831
06334,30S F,20180831
06365,30S F,20180831
06499,30S F,20180831
06622,40S F,20180831
06626,30S F,20180831
06629,30S M,20180831
06831,30S F,20180831
06834,50S M,20180831
06903,50S M,20180831
06981,30S M,20180831
07095,30S M,20180831
07356,30S M,20180831
07546,30S F,20180831
07593,50S M,20180831
07621,40S M,20180831
07651,30S F,20180831
07749,30S F,20180831
07773,30S F,20180831
07845,30S F,20180831
07854,30S M,20180831
07908,30S M,20180831
07949,30S M,20180831
07992,50S M,20180831
08121,30S F,20180831
08177,30S M,20180831
08213,30S F,20180831
08489,40S M,20180831
08647,40S F,20180831
08652,30S F,20180831
08752,30S F,20180831
08773,20S M,20180831
08781,30S M,20180831
08821,30S F,20180831
08899,20S F,20180831
09012,30S M,20180831
09021,30S M,20180831
09098,20S F,20180831
09101,30S F,20180831
09110,40S M,20180831
09113,30S F,20180831
09120,30S F,20180831
09188,50S M,20180831
09197,30S F,20180831
09250,40S F,20180831
09254,30S F,20180831
09322,30S M,20180831
09367,30S F,20180831
09408,50S M,20180831
09443,30S M,20180831
09489,30S F,20180831
09607,30S F,20180831
09643,20S F,20180831
09649,40S M,20180831
09722,40S F,20180831
09914,30S M,20180831
09927,30S F,20180831
09937,40S M,20180831
09981,30S M,20180831
10019,30S F,20180831
10040,30S F,20180831
10061,50S M,20180831
10174,30S F,20180831
10286,20S M,20180831
10333,20S F,20180831
10442,30S M,20180831
10478,30S F,20180831
10573,20S M,20180831
10578,30S F,20180831
10645,30S F,20180831
10731,20S F,20180831
10791,30S F,20180831
10844,50S M,20180831
10915,30S F,20180831
10950,20S F,20180831
10951,50S M,20180831
10964,30S F,20180831
11076,30S M,20180831
11087,40S F,20180831
11108,30S F,20180831
11130,40S F,20180831
11209,20S F,20180831
11266,40S M,20180831
11427,40S F,20180831
11459,30S F,20180831
11567,30S M,20180831
11583,50S M,20180831
11615,50S M,20180831
11630,30S F,20180831
11719,50S M,20180831
11732,40S M,20180831
11758,30S M,20180831
11816,40S M,20180831
11835,30S F,20180831
11887,30S F,20180831
12010,40S M,20180831
12016,40S M,20180831
12028,40S F,20180831
12038,30S M,20180831
12050,30S F,20180831
12096,30S M,20180831
12146,20S M,20180831
12159,30S F,20180831
12267,40S M,20180831
12395,30S M,20180831
12459,40S F,20180831
12470,20S M,20180831
12481,50S M,20180831
12488,40S F,20180831
12510,30S M,20180831
12557,30S M,20180831
12604,20S M,20180831
12702,40S F,20180831
12749,20S F,20180831
12756,30S F,20180831
12803,30S F,20180831
12809,40S F,20180831
12845,20S M,20180831
12976,30S M,20180831
13069,40S F,20180831
13320,30S F,20180831
13347,30S F,20180831
13350,20S M,20180831
13465,50S M,20180831
13501,20S F,20180831
13533,30S F,20180831
13615,50S M,20180831
13753,50S M,20180831
13772,40S M,20180831
13861,30S F,20180831
13981,40S F,20180831
14062,40S M,20180831
14237,30S M,20180831
14303,50S M,20180831
14347,30S F,20180831
14351,30S M,20180831
14362,40S M,20180831
14436,40S M,20180831
14562,40S M,20180831
14604,30S F,20180831
14631,40S F,20180831
14639,20S M,20180831
14640,30S M,20180831
14644,30S M,20180831
14645,30S F,20180831
14705,50S M,20180831
14729,40S M,20180831
14926,30S F,20180831
14956,20S F,20180831
15009,30S F,20180831
15032,30S F,20180831
15049,20S M,20180831
15086,30S M,20180831
15094,30S M,20180831
15103,20S M,20180831
15119,30S F,20180831
15170,30S M,20180831
15173,30S F,20180831
15175,30S M,20180831
15207,20S F,20180831
15261,20S M,20180831
15300,40S F,20180831
15320,20S M,20180831
15401,40S M,20180831
15449,30S M,20180831
15498,30S F,20180831
15505,40S M,20180831
15519,40S M,20180831
15523,50S M,20180831
15688,30S F,20180831
15726,40S M,20180831
15728,40S F,20180831
15743,50S M,20180831
15744,30S F,20180831
15811,50S M,20180831
15827,30S F,20180831
15853,40S F,20180831
15884,20S F,20180831
16047,20S F,20180831
16051,40S M,20180831
16060,50S M,20180831
16108,30S F,20180831
16206,30S F,20180831
16327,40S M,20180831
16333,30S F,20180831
16339,30S F,20180831
16417,50S M,20180831
16454,50S M,20180831
16489,50S M,20180831
16521,40S M,20180831
16562,20S M,20180831
16609,30S F,20180831
16666,30S F,20180831
16673,20S M,20180831
16686,40S F,20180831
16707,30S F,20180831
16727,20S F,20180831
16750,40S M,20180831
16766,40S F,20180831
16915,30S F,20180831
16921,50S M,20180831
16940,50S M,20180831
16946,20S M,20180831
16964,30S F,20180831
17018,30S M,20180831
17120,40S M,20180831
17194,20S F,20180831
17223,30S M,20180831
17299,30S F,20180831
17338,30S M,20180831
17381,50S M,20180831
17420,30S F,20180831
17437,40S M,20180831
17474,30S F,20180831
17481,20S M,20180831
17520,40S F,20180831
17618,20S M,20180831
17729,40S M,20180831
17741,50S M,20180831
17766,40S M,20180831
17773,30S M,20180831
17855,30S M,20180831
17882,20S F,20180831
17908,40S M,20180831
17913,50S M,20180831
17965,50S M,20180831
18017,30S F,20180831
18030,30S M,20180831
18107,30S F,20180831
18118,50S M,20180831
18159,30S F,20180831
18258,30S M,20180831
18262,30S F,20180831
18295,30S M,20180831
18296,40S F,20180831
18429,50S M,20180831
18463,50S M,20180831
18478,40S M,20180831
18496,30S F,20180831
18759,50S M,20180831
18762,30S F,20180831
18763,50S M,20180831
18772,50S M,20180831
18782,40S F,20180831
18810,20S F,20180831
18828,40S M,20180831
18841,20S F,20180831
18885,30S F,20180831
18925,30S M,20180831
19026,30S F,20180831
19055,30S F,20180831
19056,20S M,20180831
19063,40S M,20180831
00020,30S F,20180831
00035,30S M,20180831
00053,30S M,20180831
00106,30S M,20180831
00244,30S F,20180831
00281,30S M,20180831
00300,30S F,20180831
00344,40S F,20180831
00353,50S M,20180831
00462,30S M,20180831
00509,30S F,20180831
00582,40S M,20180831
00585,50S M,20180831
00588,40S M,20180831
00603,20S F,20180831
00614,30S M,20180831
00688,50S M,20180831
00798,30S F,20180831
00816,50S M,20180831
00921,30S F,20180831
00962,20S F,20180831
00971,30S F,20180831
00996,30S F,20180831
01044,50S M,20180831
01102,40S M,20180831
01144,30S M,20180831
01191,30S F,20180831
01235,40S F,20180831
01260,20S F,20180831
01262,30S M,20180831
01274,30S F,20180831
01313,20S F,20180831
01340,40S F,20180831
01363,20S F,20180831
01432,50S M,20180831
01467,50S M,20180831
01482,40S M,20180831
01534,50S M,20180831
01616,30S F,20180831
01618,50S M,20180831
01619,30S F,20180831
01628,30S M,20180831
01629,40S M,20180831
01634,50S M,20180831
01691,50S M,20180831
01692,30S F,20180831
01723,50S M,20180831
01731,30S M,20180831
01794,30S F,20180831
01838,30S M,20180831
01904,20S M,20180831
01916,50S M,20180831
02100,30S F,20180831
02128,20S F,20180831
02151,30S M,20180831
02205,30S F,20180831
02230,40S F,20180831
02265,20S M,20180831
02270,40S F,20180831
02293,30S F,20180831
02352,40S M,20180831
02394,30S F,20180831
02400,20S F,20180831
02532,30S M,20180831
02562,20S F,20180831
02599,30S F,20180831
02643,30S M,20180831
02658,30S F,20180831
02686,20S F,20180831
02721,40S M,20180831
02755,40S M,20180831
02908,30S F,20180831
02916,30S M,20180831
02950,30S M,20180831
03003,20S M,20180831
03017,20S F,20180831
03068,50S M,20180831
03129,30S F,20180831
03198,30S F,20180831
03269,40S F,20180831
03282,40S F,20180831
03305,30S M,20180831
03469,40S M,20180831
03488,30S M,20180831
03585,30S M,20180831
03603,50S M,20180831
03620,30S M,20180831
03677,50S M,20180831
03772,40S M,20180831
03800,30S F,20180831
03824,40S M,20180831
03896,20S M,20180831
03995,30S F,20180831
04013,40S F,20180831
04059,30S F,20180831
04083,30S M,20180831
04121,30S F,20180831
04133,30S F,20180831
04201,50S M,20180831
04212,30S F,20180831
04219,40S M,20180831
04284,40S F,20180831
04375,30S F,20180831
04388,50S M,20180831
04406,50S M,20180831
04444,30S M,20180831
04474,40S M,20180831
04495,30S F,20180831
04529,30S M,20180831
04600,30S F,20180831
04613,30S M,20180831
04622,20S F,20180831
04640,40S F,20180831
04957,30S F,20180831
04976,30S F,20180831
05020,30S M,20180831
05081,50S M,20180831
05167,40S F,20180831
05302,30S F,20180831
05360,30S F,20180831
05387,50S M,20180831
05517,20S F,20180831
05524,30S F,20180831
05644,50S M,20180831
05708,20S F,20180831
05723,30S M,20180831
05790,20S F,20180831
05801,40S M,20180831
05859,30S F,20180831
05880,30S F,20180831
05886,50S M,20180831
05895,30S F,20180831
05915,30S F,20180831
05960,30S F,20180831
06007,40S M,20180831
06034,50S M,20180831
06042,50S M,20180831
06162,40S F,20180831
06166,50S M,20180831
06215,30S F,20180831
06236,50S M,20180831
06316,30S F,20180831
06344,30S M,20180831
06353,40S F,20180831
06354,30S M,20180831
06421,30S F,20180831
06484,30S F,20180831
06485,30S M,20180831
06552,50S M,20180831
06563,20S F,20180831
06690,30S M,20180831
06744,30S M,20180831
06772,20S M,20180831
06779,40S F,20180831
06846,20S F,20180831
06873,50S M,20180831
06880,30S F,20180831
06887,30S M,20180831
06942,50S M,20180831
06950,30S F,20180831
06965,30S F,20180831
07086,30S M,20180831
07115,30S F,20180831
07122,40S F,20180831
07308,20S M,20180831
07344,30S F,20180831
07358,40S M,20180831
07381,30S F,20180831
07443,30S M,20180831
07601,30S F,20180831
07607,50S M,20180831
07614,40S M,20180831
07616,30S M,20180831
07717,30S F,20180831
07733,30S M,20180831
07804,50S M,20180831
07859,30S M,20180831
07861,40S F,20180831
07893,30S F,20180831
07921,30S F,20180831
07957,30S M,20180831
08041,30S F,20180831
08082,20S M,20180831
08103,50S M,20180831
08107,30S F,20180831
08191,30S M,20180831
08196,30S M,20180831
08239,40S F,20180831
08252,30S F,20180831
08301,30S F,20180831
08341,50S M,20180831
08459,40S M,20180831
08476,50S M,20180831
08487,30S M,20180831
08565,30S F,20180831
08595,30S F,20180831
08614,50S M,20180831
08683,30S F,20180831
08771,40S F,20180831
08777,30S F,20180831
08873,20S M,20180831
08892,20S F,20180831
08938,30S M,20180831
08980,50S M,20180831
08987,30S F,20180831
09031,40S F,20180831
09037,30S M,20180831
09351,30S M,20180831
09373,20S M,20180831
09459,30S F,20180831
09492,20S F,20180831
09542,20S F,20180831
09590,40S M,20180831
09627,40S M,20180831
09667,20S M,20180831
09749,30S F,20180831
09779,50S M,20180831
09781,30S M,20180831
09814,30S F,20180831
09853,30S M,20180831
09857,30S M,20180831
09861,40S F,20180831
09909,50S M,20180831
09973,20S M,20180831
09992,40S M,20180831
10045,30S F,20180831
10116,50S M,20180831
10131,30S F,20180831
10240,40S M,20180831
10343,30S M,20180831
10344,50S M,20180831
10430,30S F,20180831
10481,30S F,20180831
10516,40S M,20180831
10557,30S M,20180831
10592,20S M,20180831
10603,30S M,20180831
10613,40S M,20180831
10755,40S F,20180831
10824,40S M,20180831
10854,20S M,20180831
10877,30S F,20180831
10919,20S M,20180831
11143,20S M,20180831
11200,50S M,20180831
11267,40S M,20180831
11359,30S F,20180831
11423,40S F,20180831
11463,30S F,20180831
11557,50S M,20180831
11564,40S F,20180831
11629,20S F,20180831
11664,40S M,20180831
11679,30S F,20180831
11712,40S M,20180831
11741,50S M,20180831
11764,20S F,20180831
11855,30S M,20180831
12023,30S F,20180831
12200,30S F,20180831
12218,30S F,20180831
12238,40S F,20180831
12244,30S F,20180831
12271,40S M,20180831
12281,20S F,20180831
12297,50S M,20180831
12329,20S M,20180831
12342,30S M,20180831
12425,40S F,20180831
12440,30S F,20180831
12479,40S M,20180831
12485,30S M,20180831
12493,30S F,20180831
12633,50S M,20180831
12707,30S M,20180831
12724,30S M,20180831
12743,30S M,20180831
12758,40S F,20180831
12873,50S M,20180831
12945,20S F,20180831
12986,30S F,20180831
13008,20S F,20180831
13100,30S F,20180831
13123,20S F,20180831
13132,30S M,20180831
13164,40S F,20180831
13175,30S F,20180831
13230,30S M,20180831
13299,30S F,20180831
13524,40S F,20180831
13551,40S M,20180831
13573,40S M,20180831
13622,30S F,20180831
13665,50S M,20180831
13723,30S M,20180831
13793,30S F,20180831
13817,40S F,20180831
13819,30S F,20180831
13867,50S M,20180831
13886,30S F,20180831
13958,30S F,20180831
14029,30S F,20180831
14056,30S F,20180831
14143,30S M,20180831
14151,50S M,20180831
14205,30S F,20180831
14211,30S F,20180831
14414,20S F,20180831
14460,20S F,20180831
14485,20S F,20180831
14686,30S F,20180831
14697,30S F,20180831
14755,50S M,20180831
14764,50S M,20180831
14821,20S F,20180831
14836,50S M,20180831
14894,40S F,20180831
15037,40S M,20180831
15174,50S M,20180831
15376,40S F,20180831
15438,20S F,20180831
15477,40S F,20180831
15482,30S M,20180831
15488,40S F,20180831
15506,30S F,20180831
15547,30S F,20180831
15587,50S M,20180831
15621,40S F,20180831
15725,30S F,20180831
15737,30S F,20180831
15803,30S F,20180831
15830,50S M,20180831
15837,50S M,20180831
16016,30S M,20180831
16050,30S F,20180831
16091,40S F,20180831
16126,30S F,20180831
16141,30S F,20180831
16264,20S M,20180831
16282,30S M,20180831
16381,30S F,20180831
16558,20S M,20180831
16567,30S F,20180831
16683,30S F,20180831
16710,30S F,20180831
16738,40S M,20180831
16754,50S M,20180831
16756,30S F,20180831
16789,30S F,20180831
16800,30S F,20180831
16844,40S F,20180831
16925,30S F,20180831
17025,40S M,20180831
17069,20S F,20180831
17077,50S M,20180831
17185,20S M,20180831
17240,50S M,20180831
17249,40S M,20180831
17278,30S F,20180831
17346,30S F,20180831
17426,40S F,20180831
17492,20S F,20180831
17527,30S F,20180831
17529,50S M,20180831
17551,50S M,20180831
17669,30S F,20180831
17678,40S M,20180831
17718,30S F,20180831
17727,30S M,20180831
17789,40S M,20180831
17791,30S F,20180831
17876,30S M,20180831
17897,30S F,20180831
17953,30S M,20180831
18026,30S F,20180831
18033,40S F,20180831
18052,30S M,20180831
18146,40S F,20180831
18154,50S M,20180831
18205,30S F,20180831
18228,40S M,20180831
18251,30S M,20180831
18261,20S F,20180831
18375,30S F,20180831
18417,40S F,20180831
18506,30S F,20180831
18582,40S F,20180831
18601,50S M,20180831
18621,50S M,20180831
18625,50S M,20180831
18630,30S M,20180831
18645,40S M,20180831
18677,40S M,20180831
18680,30S F,20180831
18815,20S F,20180831
18896,30S F,20180831
18929,30S F,20180831
18941,20S F,20180831
19076,30S F,20180831
00116,20S M,20180831
00239,30S F,20180831
00246,40S F,20180831
00250,30S F,20180831
00273,50S M,20180831
00274,40S F,20180831
00292,30S F,20180831
00296,40S M,20180831
00376,40S M,20180831
00478,30S F,20180831
00668,30S F,20180831
00759,20S M,20180831
00802,30S M,20180831
00815,20S F,20180831
00932,20S F,20180831
00948,30S F,20180831
01011,30S M,20180831
01118,30S M,20180831
01125,30S F,20180831
01169,30S M,20180831
01244,20S M,20180831
01268,20S M,20180831
01324,40S F,20180831
01398,30S F,20180831
01418,30S F,20180831
01443,30S M,20180831
01454,40S M,20180831
01469,30S M,20180831
01514,40S M,20180831
01522,40S M,20180831
01525,30S F,20180831
01544,50S M,20180831
01609,30S M,20180831
01632,40S M,20180831
01653,30S F,20180831
01687,20S M,20180831
01714,30S F,20180831
01717,40S M,20180831
01745,20S F,20180831
01813,50S M,20180831
01844,30S M,20180831
01867,50S M,20180831
01958,30S F,20180831
02019,20S F,20180831
02081,30S F,20180831
02118,30S M,20180831
02147,20S M,20180831
02233,20S F,20180831
02240,50S M,20180831
02294,40S M,20180831
02484,40S M,20180831
02549,30S F,20180831
02589,40S M,20180831
02633,30S F,20180831
02649,30S M,20180831
02669,20S M,20180831
02826,30S F,20180831
02934,30S F,20180831
02944,20S F,20180831
02976,30S F,20180831
03118,40S F,20180831
03126,40S F,20180831
03160,30S M,20180831
03485,30S F,20180831
03582,50S M,20180831
03642,40S M,20180831
03678,40S F,20180831
03739,30S M,20180831
03758,20S F,20180831
03777,20S F,20180831
03781,30S F,20180831
03803,40S F,20180831
03927,30S F,20180831
03972,50S M,20180831
03981,40S F,20180831
04015,30S M,20180831
04046,30S F,20180831
04143,30S F,20180831
